title,author,journal,date,link,new_article,new_citation,related,subject
[PDF] Propagation and circulating modes of reciprocal non-Hermitian skin effect,"I Takeda, T Yoda, Y Moritake, K Takata, M Notomi",arXiv preprint arXiv:2505.01417,2025-05-21 07:12:42-2025,https://arxiv.org/pdf/2505.01417,,,Lan Yang ,
[PDF] Ultrafast Non-Hermitian Skin Effect,"B Schneider, A Dikopoltsev, M Bestler, P Täschler…",arXiv preprint arXiv …,2025-05-08 15:30:01-2025,https://arxiv.org/pdf/2505.03658,,,Lan Yang ,disspiative kerr soliton
[PDF] Non-Hermitian topology and skin modes in the continuum via parametric processes,"M Bestler, A Dikopoltsev, O Zilberberg",arXiv preprint arXiv:2505.02776,2025-05-21 07:12:42-2025,https://arxiv.org/pdf/2505.02776,,,Lan Yang ,
[PDF] Emergence of Imaginary Time Crystals in the non-Hermitian Su-Schrieffer-Heeger model,"E Slootman, L Eek, CM Smith, R Arouca",arXiv preprint arXiv:2504.19315,2025-05-21 07:12:42-2025,https://arxiv.org/pdf/2504.19315,,,Lan Yang ,
"[HTML] Nanojoule-energy-level, polarization-maintaining, dissipative-soliton mode-locked thulium fiber laser at 1876 nm","P Srisamran, I Abughazaleh, M Gerard, D Xu, Y Jung…",Optics & Laser Technology,2025-05-21 07:12:42-2025,https://www.sciencedirect.com/science/article/pii/S0030399225005699,,,Xingchen Ji,
[HTML] All-optical memory based on surface plasmons and Kerr-type nonlinear cavity,"D Jafari, M Danaie",Results in Physics,2025-05-20 13:17:21-2025,https://www.sciencedirect.com/science/article/pii/S2211379725001950,,,,silicon photonics;Optical Computing 
Silicon-to-silicon high strength joining with borosilicate glass interlayer using tape casting method,"P Min, X Tong, Y Yuan, H Li, Y Cheng, H Liu, P Song…",Ceramics International,2025-05-20 13:17:21-2025,https://www.sciencedirect.com/science/article/pii/S0272884225024125,,,,silicon photonics
[HTML] Hyperspectral imaging of microwave metasurfaces with deeply subwavelength resolution,"H Penketh, CP Gallagher, M Mrnka, CR Lawrence…",Nature Communications,2025-05-20 13:17:21-2025,https://www.nature.com/articles/s41467-025-59814-y,,,,silicon photonics
Computational study of electrical and optical properties of t-GeC and g-GeC,"M Oudahman, M Houmad, R Masrour, A Rezzouk",Journal of Photochemistry and …,2025-05-20 13:17:21-2025,https://www.sciencedirect.com/science/article/pii/S1010603025002485,,,,silicon photonics
[HTML] In-situ measurements of residual heating during pulse-on-demand femtosecond laser surface microprocessing,"J Petelin, M Marš, J Mur",Optics & Laser Technology,2025-05-20 13:17:21-2025,https://www.sciencedirect.com/science/article/pii/S0030399225007923,,,,silicon photonics
"[PDF] Engineering Practical Mean-Field Games with Networked Communication, Function Approximation and Population Estimation","P Benjamin, A Abat",,2025-05-20 13:17:21-,https://emas.in.tu-clausthal.de/2025/assets/pdfs/emas2025-12.pdf,,,,silicon photonics
"[TXT] 51st International Conference on Environmental Systems ICES-2022-135 10-14 July 2022, Saint-Paul, USA Optimization and thermal vacuum testing of Variable …","JP Dudon, B Doll, L Dubost, A Ravaux, A HEF-IREIS",,2025-05-20 13:17:21-,https://ttu-ir.tdl.org/server/api/core/bitstreams/776245e6-486a-4528-8eaf-66da453ec1d1/content,,,,silicon photonics
[PDF] ARTIFICIAL INTELLIGENCE IN TERRITORIAL MARKETING,W CIECHOMSK,,2025-05-20 13:17:21-,https://managementpapers.polsl.pl/wp-content/uploads/2025/05/219-Ciechomski.pdf,,,,silicon photonics
Polarity impacts the electrical properties of CuI/ZnO heterojunctions,"R Yatskiv, S Tiagulskyi, J Grym, J Vaniš, Š Kučerová…",Materials Science in …,2025-05-20 13:17:21-2025,https://www.sciencedirect.com/science/article/pii/S136980012500407X,,,,silicon photonics
Green Nanotechnology for Sustainable Ecosystems,"P Kumar, SN Omer, VK Shanmugam",Nanomaterial Green Synthesis,2025-05-20 13:17:21-2025,https://link.springer.com/chapter/10.1007/978-3-031-84643-4_6,,,,silicon photonics
[HTML] Anti-solvatochromic fluorescence enhancement via the suppression of S1-T2 intersystem crossing by polarity,"H Li, J Zhang, YT Fang, YM Wang, GY Wu, Z Lan, Z Lu",Next Materials,2025-05-20 13:17:21-2025,https://www.sciencedirect.com/science/article/pii/S294982282500228X,,,,optical frequency combs
[TXT] Han Hsu,"A de Lozanne, T Petrosky, RE Wyatt, Z Yao, H Hs",,2025-05-20 13:17:21-,https://repositories.lib.utexas.edu/server/api/core/bitstreams/7b01caf7-8267-4f28-8ba0-c5a779f6b2d1/content,,,,optical frequency combs
[PDF] A CONCEPTUAL MODEL OF ENHANCING SPATIAL ABILITY THROUGH IMMERSIVE LEARNING ENVIRONMENT FOR ART STUDENTS,J Y,,2025-05-20 13:17:21-,https://etd.uum.edu.my/11664/2/s905404_01.pdf,,,,optical frequency combs
One-transmitter–multiple-receiver system for wireless power transfer using an exceptional point of degeneracy,"F Mohseni, A Hakimi, A Nikzamir, H Cao, F Capolino",Physical Review Applied,2025-05-20 01:57:18-2025,https://journals.aps.org/prapplied/abstract/10.1103/PhysRevApplied.23.054046,,,Lan Yang ,
Metal-Organic Framework Decorated Whispering-Gallery-Mode Microsphere Cavity for VOCs Sensing,"X Chen, X Zhang, X Wu, L Bai, Y Yin",Analyst,2025-05-17 20:43:49-2025,https://pubs.rsc.org/en/content/articlehtml/2025/an/d5an00102a,,,Lan Yang ;Xingchen Ji;Michal Lipson ,
[PDF] Wireless energy transfer in non-Hermitian quantum battery,"FM Yang, FQ Dou",arXiv preprint arXiv:2504.15091,2025-05-20 01:57:18-2025,https://arxiv.org/pdf/2504.15091,,,Lan Yang ,
[PDF] Nonsymmorphic Topological Phases of Non-Hermitian Systems,"D Nakamura, Y Tanaka, K Shiozaki, K Kawabata",arXiv preprint arXiv:2504.20743,2025-05-20 01:57:18-2025,https://arxiv.org/pdf/2504.20743,,,Lan Yang ,
[PDF] Interplay between defects and the non-Hermitian skin effect,"Y Huang, W Zhang, Y Zhou, Y Shen, G Veronis, W Luo",arXiv preprint arXiv …,2025-05-20 01:57:18-2025,https://arxiv.org/pdf/2505.06530,,,Lan Yang ,
Compact mixed array imaging probe,"Y Li, L Xu, L Yang, M Hazarian, H Kang","US Patent App. 18/923,071",2025-05-20 01:57:18-2025,https://patents.google.com/patent/US20250130322A1/en,Lan Yang ,,,
Generation and Compression of Self-similar Pulses in Thulium-doped Fiber Lasers,"F Yang, Q Gu, Y Lin, M Liu, D Ouyang, X Wu, J Zhao…",Journal of Lightwave …,2025-05-20 01:57:18-2025,https://ieeexplore.ieee.org/abstract/document/11003890/,,,Tobias Herr ,
"Re-configurable, photonic-wire-bonded integrated circuit for degenerate and non-degenerate photon pair generation","AE Afifi, M Haynes, S Shekhar, L Chrostowski…",IEEE Journal of Selected …,2025-05-19 10:31:22-2025,https://ieeexplore.ieee.org/abstract/document/11005501/,,,Xingchen Ji;Michal Lipson ,microresonator;silicon photonics
Bandwidth-extended Microwave Frequency Measurement System Based on Stimulated Brillouin Scattering Effect,"S Zu, Y Wang, X Zhong, Y Gu, P Huang, J Hu, X Wang…",Journal of Lightwave …,2025-05-20 01:57:18-2025,https://ieeexplore.ieee.org/abstract/document/11006378/,,,Xiaoxiao Xue ,
0.275 THz high-power ultrahigh-repetition-rate pulses in a dissipative fiber ring cavity by ultrafast ignition,"J Liu, X Chen, J Jiang, W Luan, X Yu",Chinese Optics Letters,2025-05-18 02:28:59-2025,https://opg.optica.org/abstract.cfm?uri=col-23-6-061402,,,Pascal Del'Haye ;Myoung-Gyun Suh ,optical frequency combs;microresonator;disspiative kerr soliton
[PDF] Amplified Feedback and Spontaneous Emission Injection in Quantum Cascade Ring Laser Systems,"RR Bhuckory, S Kacmoli, DL Sivco, C Gmachl",arXiv preprint arXiv:2505.05382,2025-05-10 14:30:41-2025,https://arxiv.org/pdf/2505.05382,,,Myoung-Gyun Suh ,optical frequency combs;disspiative kerr soliton
"[PDF] Phase transitions, symmetries, and tunneling in Kerr parametric oscillators","MAP Reynoso, EM Signor, J Khalouf-Rivera…",arXiv preprint arXiv …,2025-05-10 09:26:05-2025,https://arxiv.org/pdf/2504.15347,,,Michal Lipson ;Xingchen Ji;Myoung-Gyun Suh ,
System-level wavelength-division multiplexed switching for high bandwidth and high-capacity memory access,"K Vaithianathan, V Raghunathan, Y Okawachi…","US Patent App. 18/934,228",2025-05-20 01:57:18-2025,https://patents.google.com/patent/US20250141587A1/en,Yoshitomo Okawachi,,,
All-optical intelligent computing three-dimensional perception system and device,"DAI Qionghai, L Fang, YAN Tao, Z Tiankuang","US Patent App. 18/753,420",2025-05-20 01:57:18-2025,https://patents.google.com/patent/US20250139801A1/en,Lu FANG ,,,
Coherent-Lightning: A Photonic-Electronic AI Accelerator Facilitating Dynamic Real/Complex-Valued Matrix Multiplication,"Y Zhu, K Liu, Y Gong, Y Liu, C Yang, M Luo, H Zhang…",Journal of Lightwave …,2025-05-19 10:31:22-2025,https://ieeexplore.ieee.org/abstract/document/11004625/,,,,optical frequency combs;Photonic Computing ;silicon photonics
Modeling of Spin Waves in Magnetic Metamaterials,A Roxburgh,,2025-05-19 10:31:22-2025,https://search.proquest.com/openview/4b8b915dad04718ec4ca62c09b0c0906/1?pq-origsite=gscholar&cbl=18750&diss=y,,,,optical frequency combs
Measurement of multi-scale turbulence via E-band tunable ten-channel BackScattering and one-channel Forward-Scattering integrated Doppler reflectometer on …,"S Wenxiang, C Zhou, A Liu, G Zhuang, S Zhang, X Li…",Plasma Physics and …,2025-05-19 10:31:22-2025,https://iopscience.iop.org/article/10.1088/1361-6587/add9cc/meta,,,,optical frequency combs
Ultrafast quantum and classical nonlinear nanophotonic circuits Details,A Marand,,2025-05-19 10:31:22-,https://jila.colorado.edu/node/47328,,,,optical frequency combs
[PDF] Reimagining the Nature of Light in the Modified Einstein Spherical Universe Model,BZ Wu,,2025-05-19 10:31:22-2025,https://www.preprints.org/frontend/manuscript/e918ba523a7c6834f1ebda676f204b3c/download_pub,,,,optical frequency combs
Characterization of Special Engineering Plastics in Aerospace Industry Using Terahertz Time-Domain Spectroscopy,"R Zheng, L Zhang",Proceedings of the 2025 China National Conference …,2025-05-19 10:31:22-2025,https://books.google.com/books?hl=en&lr=lang_en&id=VhVeEQAAQBAJ&oi=fnd&pg=PA206&dq=optical+frequency+combs&ots=uQg7RgrJGw&sig=B7ONOkvZpRuZXFT-Wnapn3lPiWA,,,,optical frequency combs
[PDF] Collinear Photothermal Gas Sensing with a Custom-Made Dichroic and Fiber-Coupled Fabry-Pérot Etalon,"M Tanzer, B Lang, A Bergmann",IEEE Sensors Journal,2025-05-19 10:31:22-2025,https://ieeexplore.ieee.org/iel8/7361/4427201/11006346.pdf,,,,optical frequency combs
Testbed and Experiments for Quantum-Conventional Networking,"NSV Rao, M Alshowkan, JC Chapman, HH Lu…",… International Conference on …,2025-05-19 10:31:22-2025,https://ieeexplore.ieee.org/abstract/document/11000242/,,,,optical frequency combs
Thulium-doped fiber laser with wavelength switchable output and its utilization in temperature sensing,"Y Cai, F Yan, Q Qin, D Yang, T Feng, T Li, C Yu…",Infrared Physics & …,2025-05-19 10:31:22-2025,https://www.sciencedirect.com/science/article/pii/S1350449525002166,,,,optical frequency combs
[PDF] Substituent Effects in Benzalde-hyde Conical Intersection Dynam-ics investigated via Time-Resolved Photoelectron Spectroscopy,F Cagninell,,2025-05-19 10:31:22-,https://www.politesi.polimi.it/retrieve/e490bcfd-aaee-42c3-8f3e-1cd394eeab1d/Master_Thesis_Fabio_Cagninelli.pdf,,,,optical frequency combs
Ultra-sensitive CH4 monitoring using QEPAS and a 3.3-μm interband cascade laser,"Y Qian, Y Zhao, D Pei, C Wang, Z Li, Q Wang",Third Conference on Space …,2025-05-19 10:31:22-2025,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13647/1364718/Ultra-sensitive-CH4-monitoring-using-QEPAS-and-a-33-%CE%BCm/10.1117/12.3071764.short,,,,microresonator
Vibration amplitude enhanced quartz tuning fork photoacoustic spectroscopy sensor,"Y Zhao, L Peng, Y Qian, Q Wang, Y Zhao","Third Conference on Space, Atmosphere …",2025-05-19 10:31:22-2025,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13647/1364714/Vibration-amplitude-enhanced-quartz-tuning-fork-photoacoustic-spectroscopy-sensor/10.1117/12.3071397.short,,,,microresonator
Quantum coupling between radio modes in a single-atom maser with two resonators,"EN Popov, AI Trifanov, MA Moskalenko, VA Reshetov","… : физика, химия, математика",2025-05-19 10:31:22-2025,https://www.mathnet.ru/eng/nano1355,,,,microresonator
Machine-Learning Algorithm Models for Extracting the Inherent Resonance Frequency and Quality Factor of MEMS Resonators under the Feed-Through Effect,"J Zhang, H Liang",IEEE Sensors Journal,2025-05-19 10:31:22-2025,https://ieeexplore.ieee.org/abstract/document/11006350/,,,,microresonator
[PDF] Photonics Breakthroughs 2024: Multidimensional integrated (de) multiplexers for optical fiber communications,"X Feng, W Zhou, H Chen, Y Ma, Y Tong",IEEE Photonics Journal,2025-05-19 10:31:22-2025,https://ieeexplore.ieee.org/iel8/4563994/4814557/11006372.pdf,,,,silicon photonics
Optics-informed deep learning training for classifying gas absorption spectra on the edge,"M Kirtas, L Avramelou, CA Ramos, ST Rodríguez…",2025 IEEE Symposia on …,2025-05-19 10:31:22-2025,https://ieeexplore.ieee.org/abstract/document/10995054/,,,,silicon photonics
Photonic sensor for selective Ticagrelor detection based on porous silicon Fabry-Pérot interferometer modified with molecularly imprinted co-polymer,"AM Allam, AM Mahmoud, SA Boltia, AAM Moustafa…",Microchemical Journal,2025-05-19 10:31:22-2025,https://www.sciencedirect.com/science/article/pii/S0026265X2501361X,,,,silicon photonics
[PDF] Characterization and packaging of erbium-doped alumina waveguide amplifier on a silicon nitride layer,"C Quentin, A Mehdi, C Erwan, H Ivo, R Marco",,2025-05-19 10:31:22-,https://research.utwente.nl/files/479266581/Characterization_and_Packaging_of_Erbium-Doped_Alumina_Waveguide_Amplifier_on_a_Silicon_Nitride_Layer.pdf,,,,silicon photonics
MBE growth and properties of branched AlGaAs nanowires on silicon,"R Reznik, AS Andreeva, K Kotlyar, A Khrebtov, IV Ilkiv…",Nanotechnology,2025-05-19 10:31:22-2025,https://iopscience.iop.org/article/10.1088/1361-6528/add9aa/meta,,,,silicon photonics
AI Networking Challenges–a System Perspective,"S Amiralizadeh, JK Doylend",IEEE Journal of Selected Topics in Quantum …,2025-05-19 10:31:22-2025,https://ieeexplore.ieee.org/abstract/document/11006267/,,,,silicon photonics
Thermal light emitters based on graphene directly grown on chips by etching-precipitation method,"Y Shimura, S Matano, J Yamada, S Noda, H Maki",Photonics and Nanostructures …,2025-05-19 10:31:22-2025,https://www.sciencedirect.com/science/article/pii/S1569441025000501,,,,silicon photonics
Reference-free Photonic-assisted Microwave Frequency Measurement with Stimulated Brillouin Scattering and Bipolar Pulse Detection,"Z Yang, Z Liu, W Zhou, W Dong",Journal of Lightwave Technology,2025-05-19 10:31:22-2025,https://ieeexplore.ieee.org/abstract/document/11006371/,,,,silicon photonics
[PDF] Highly integrated all-optical nonlinear deep neural network for multi-thread processing,"J Zhang, B Wu, S Zhang, J Cheng, Y Wang, H Zhou…",Advanced Photonics,2025-05-18 02:28:59-2025,https://www.spiedigitallibrary.org/journals/advanced-photonics/volume-7/issue-4/046003/Highly-integrated-all-optical-nonlinear-deep-neural-network-for-multi/10.1117/1.AP.7.4.046003.pdf,Xinliang Zhang ,,Myoung-Gyun Suh ,silicon photonics;Optical Computing ;Photonic Computing 
[PDF] Optical Kerr soliton microcombs for high bandwidth communications,"B Corcoran, A Mitchell, R Morandotti, LK Oxenlowe…",arXiv preprint arXiv …,2025-05-18 02:28:59-2025,https://arxiv.org/pdf/2505.09953,Arnan Mitchell ,,Myoung-Gyun Suh ;Tobias Herr ;Pascal Del'Haye ;Xingchen Ji;Xiaoxiao Xue ;Michal Lipson ,"Dist. Prof. David J. Moss, Dr.(honoris causa ...;optical frequency combs;microresonator;disspiative kerr soliton"
[HTML] Photonic extreme learning machine based on phase-sensitive optical-time-domain reflectometry of Rayleigh scattering from a long fiber,"D Hitotsumatsu, K Minoshima, N Kuse",Optics Letters,2025-05-18 20:15:02-2025,https://opg.optica.org/viewmedia.cfm?uri=ol-50-11-3485&seq=0&html=true,,,Myoung-Gyun Suh ;Xiaoxiao Xue ;Michal Lipson ,
[PDF] Parasitic loss in microring-waveguide coupling and its impact on wideband nonlinear photonics,"Y Sun, D Pimbi, X Lu, J Stone, J Song, Z Shi…",arXiv preprint arXiv …,2025-05-18 02:28:59-2025,https://arxiv.org/pdf/2505.09916,,,Tobias Herr ;Pascal Del'Haye ;Xingchen Ji;Michal Lipson ,microresonator
Nanophotonics: Synthesis of space-time wave packets using correlated frequency comb and spatial field,"AE Willner, X Su, Y Zuo, Y Wang, Z Jiang, A Minoofar…",,2025-05-18 02:28:59-2025,https://digital.zlb.de/viewer/metadata/1362208167/1/,,,Tobias Herr ,optical frequency combs
[PDF] Telecom-to-Visible Quantum Frequency Converter on a Silicon Nitride Chip,"S Raghunathan, R Oliver, Y Zhao, K McNulty, C Joshi…",arXiv preprint arXiv …,2025-05-18 02:28:59-2025,https://arxiv.org/pdf/2505.10338,Michal Lipson;Alexander Gaeta,,Xingchen Ji,microresonator
Nonlinear dynamics of add-drop microring resonator subject to double optical feedbacks,"L Li, Y Xie, X Jiang, Y Su, Z Chen, C Jin, ZL Li, Y Tang",Nonlinear Dynamics,2025-05-18 02:28:59-2025,https://link.springer.com/article/10.1007/s11071-025-11254-5,,,Pascal Del'Haye ,microresonator;disspiative kerr soliton
[HTML] Ultra-high optomechanical EUV-hypersound coupling rate in phoxonic crystal structures based on 2D MWCNTs array,"Y Shamsollahi, MK Moravvej-Farshi",Scientific Reports,2025-05-18 20:15:02-2025,https://www.nature.com/articles/s41598-025-96785-y,,,Lan Yang ,
[PDF] Emergence of Hermitian topology from non-Hermitian knots,"G Hajong, R Modak, BP Mandal",arXiv preprint arXiv:2504.20167,2025-05-18 20:15:02-2025,https://arxiv.org/pdf/2504.20167,,,Lan Yang ,
